# SPOT, PAYOFF, DELTA
4.481733436282033267e+01,2.610869364336285248e+00,-7.851947599138197065e-01
3.961440029620144543e+01,6.613406955534350651e+00,-8.231759817860976325e-01
3.754420615605953060e+01,5.159380964035984896e+00,-8.740814680571037387e-01
3.845740998199198657e+01,6.004915285732765895e+00,-8.555591523179485458e-01
4.122032308856371685e+01,5.256183208875320645e+00,-7.991111199866849368e-01
4.543636864782882867e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.825819219160904083e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.796131770784657533e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.534811545509096220e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.674055971097114082e+01,4.231508857598415219e+00,-9.232370574946365815e-01
4.964977845697841730e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.192283947503053554e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.069963999222520101e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.975305626403322989e+01,8.910720217283458311e+00,-1.043360126706365909e+00
4.656819701299432523e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.417537056832468068e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.914195173695849661e+01,1.099860316476597788e+01,-9.935940415871007403e-01
4.602344249970199996e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.257565173380127277e+01,6.126832532322301184e+00,-1.038414841702300029e+00
3.287404480054654243e+01,7.301595382209456808e+00,-9.932540272036890494e-01
5.586151916176450527e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.899909838335953793e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.563865750626629847e+01,6.518138365752375485e+00,-9.227715497585107229e-01
4.599072123063263007e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.990722789596952325e+01,1.044441908705513278e+01,-9.866997297916916265e-01
5.291303600627616532e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.423383585114361694e+01,6.918601362254431564e+00,-9.649888943855758905e-01
5.162543924601691714e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.557145942393080418e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.039198595030371308e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.272083408096462165e+01,7.477757384450798739e+00,-9.925210129429131722e-01
5.372775099486216988e+01,2.521581867887701112e-01,-6.964449928335804119e-01
3.564142822556885193e+01,6.739910259654058322e+00,-9.190317944302033304e-01
3.996695384412853258e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.704982811096921580e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.242625403144585050e+01,8.347472062965971773e+00,-9.747163726408251128e-01
5.153731743809766641e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.600858571234928007e+01,1.472943707375963740e+01,-9.698503400394514751e-01
3.272769990513360483e+01,6.856155695616587664e+00,-1.005684468238914109e+00
4.185510012083114617e+01,7.300989447885579686e+00,-7.659293027489957328e-01
4.062532130748942905e+01,6.003871532209872797e+00,-8.044197970791080454e-01
3.243793483799917965e+01,7.861290059936338892e+00,-9.893534490147579685e-01
4.690089659660481658e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.507933603203488815e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.209148783010280681e+01,5.886280820312098427e+00,-7.855779027728537756e-01
3.060797300740084381e+01,8.806507519847025733e+00,-1.017622605830464932e+00
3.454812305022934282e+01,5.640752657623847810e+00,-9.590189508303964550e-01
4.419622644465697192e+01,5.751674358524308417e+00,-7.512123062706137500e-01
3.796718196885148444e+01,2.818049297515158536e+00,-9.214051280001137600e-01
4.247752626399122988e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.427110135245887790e+01,1.430069636924946330e+01,-1.056943235869205688e+00
3.582825609250575383e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.738765307184308995e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.200666057251991248e+01,8.857199347621032004e+00,-9.715688193320789479e-01
3.444022653167021986e+01,1.193354808267545808e+00,-1.059145952526154844e+00
5.222965536149891363e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.666529119543226045e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.113959257763966093e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.731115485397287301e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.805376498021905718e+01,1.242792405233484310e+01,-9.811855463215271023e-01
3.457504085542877448e+01,6.215795364807869205e+00,-9.757928427934619009e-01
3.531720683303942820e+01,3.763669577055694049e+00,-9.712020737826996264e-01
3.270156549851498085e+01,8.605756013072099364e+00,-9.586121116794319441e-01
3.441369263328699901e+01,8.475624446960186020e+00,-8.974164145085290478e-01
4.220723714487090206e+01,6.268395867137669164e+00,-7.797099485570948563e-01
5.408212250177075475e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.869337864485707001e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.731692644395989333e+01,6.137477809023044628e+00,-8.805633239581547311e-01
3.768619486167828825e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.214422507033656728e+01,6.532441640708534614e+00,-1.039733608664915154e+00
4.837632639583800653e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.942506162877133136e+01,5.994625074144661170e+00,-8.451229387135467119e-01
4.338109079554623548e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.733505343036102886e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.020030258551012281e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.366944363116248695e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.957093083212278373e+01,6.444664928802241732e+00,-8.317816002549478505e-01
3.330426446574706034e+01,6.711419518481108071e+00,-9.981440450827270272e-01
4.805733867208024179e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.639287822005906747e+01,7.280934536016630432e+00,-8.952532717310607291e-01
2.929382573321207772e+01,1.056703115434363660e+01,-1.003175272636569026e+00
3.604042274602078066e+01,6.554350488645924067e+00,-9.216191751362027285e-01
4.217837040918879410e+01,4.529918874561407627e+00,-7.992243434663061086e-01
3.719178302119183144e+01,6.101622253132208407e+00,-8.905571303269516070e-01
3.860199290374897174e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.515128544677375544e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.770333277138168171e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.708259659696064148e+01,6.664497074363268325e+00,-8.878091258357030391e-01
3.480557063695053444e+01,7.120657345865195609e+00,-9.301631336455860044e-01
3.655423930826272283e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.990608788528923156e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.170432283808079887e+01,4.162588375477681346e+00,-8.139484960206871955e-01
6.357001502016900929e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.643413533261135484e+01,7.200193372097164257e+00,-8.901617802418039238e-01
4.021771896764253285e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.962248840510093117e+01,6.341535698876593408e+00,-8.321565516236786308e-01
4.063556223456514971e+01,4.614349387290566540e+00,-8.285771491907942821e-01
4.243962085352502811e+01,4.584780934226959204e+00,-7.930117579337810918e-01
5.611487528430324545e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.735917773148484144e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.980333886503741070e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.667163983345712808e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.286819929501213267e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.266393452510349960e+01,7.646901926740918398e+00,-9.890716263607719494e-01
3.795168355202714139e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.160936204933069149e+01,7.265672225091718062e+00,-1.034130347038346498e+00
4.578630829885833720e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.969681834270086540e+01,7.425482779242481790e+00,-7.975956524402724179e-01
5.906421525159342423e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.760917389356100315e+01,1.218645716585333005e+01,-1.005731490265609596e+00
4.342574019633462967e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.362204447894684023e+01,6.345477050972563760e+00,-7.568090960267541689e-01
3.754016559361356542e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.734685172825123800e+01,6.923878295694747997e+00,-8.684844184521363086e-01
5.033635035753377451e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.423669752235790043e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.752219749152644823e+01,5.269351161725465360e+00,-8.929036265601135725e-01
3.528234528675663029e+01,6.236060119110500288e+00,-9.556567846517962650e-01
4.081496480921763492e+01,5.084955582324285572e+00,-8.177440863898560730e-01
3.091003578575757160e+01,8.320415948743507428e+00,-1.023404082782041202e+00
5.833427290867576431e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.710991291493344590e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.403203166791855949e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.945063701274013823e+01,5.031406920330036669e+00,-8.473816217503988835e-01
4.208548461871089330e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.115286735754494174e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.973207110773004302e+01,5.723170319684932394e+00,-8.329455298849670619e-01
4.526474123345889922e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.636606669098012645e+01,6.894477490661387264e+00,-8.964686443606656452e-01
5.230703926501718826e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.404661924770785220e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.080172859248523309e+01,4.440767064857577551e-01,-9.123756742928897934e-01
3.768396654728645956e+01,6.475011765323133162e+00,-8.726264336673964506e-01
5.332304600033808129e+01,0.000000000000000000e+00,-0.000000000000000000e+00
6.008023301852626474e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.789616258580227282e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.762014156232083906e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.985192338118707767e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.248491443374005172e+01,7.036281386584317232e+00,-1.010484312975639565e+00
4.298346177423806580e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.894840811369058287e+01,2.238600505752155634e+00,-9.097157638430736215e-01
3.123419537055190531e+01,1.038320374240245236e+01,-9.467402210176365518e-01
3.081893419967151360e+01,8.385102513112009603e+00,-1.024330369544423691e+00
3.819886850278482626e+01,6.541124250888987746e+00,-8.333067055841633097e-01
4.931676056673425990e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.267085072398799639e+01,5.248803768159987726e+00,-7.845998075882577583e-01
3.543833231871551703e+01,6.914217530754557473e+00,-9.310139344933684447e-01
4.179584374736007391e+01,1.051009405374615957e+00,-8.761534318901819107e-01
3.685661840571208359e+01,7.378467851465074112e+00,-8.776053485741514004e-01
5.794980424870364999e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.841425206162264772e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.706845287346996543e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.491374176582559130e+01,7.327598818094686273e+00,-9.265871788786247398e-01
2.949788591564112750e+01,1.167256883050118610e+01,-9.587569774052715488e-01
2.736627156939299965e+01,1.406754095755733935e+01,-9.459210308437218107e-01
4.225349704651947036e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.230922765633311400e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.012335974496166813e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.820363556484208090e+01,3.662056015378637674e+00,-9.027857838802868518e-01
5.248899515607893562e+01,0.000000000000000000e+00,-0.000000000000000000e+00
6.325900524427139970e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.038156290050450536e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.654678548474338129e+01,6.034532592434605824e+00,-9.093489411211755913e-01
2.262129231487105940e+01,1.694142585280080127e+01,-1.017291434888439206e+00
4.592697930093396508e+01,0.000000000000000000e+00,-0.000000000000000000e+00
6.104264288177030551e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.479570698265055029e+01,5.860225565340879683e+00,-9.614238753117984038e-01
6.206503437368802878e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.629400527926193831e+01,4.973309864514545708e+00,-9.178027494774891881e-01
4.602546079163980153e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.701847488997231750e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.997208191877736638e+01,1.074879764495487322e+01,-9.744092921211152669e-01
4.469590477976831266e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.957696520864093515e+01,6.203400205039462101e+00,-8.366040356360137098e-01
3.204424784966803230e+01,6.721822372616235164e+00,-1.037067574627277056e+00
4.489771763576740682e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.456660196803775520e+01,1.532087875411867017e+01,-1.002702532843441574e+00
3.692405947658303234e+01,6.126962144448708791e+00,-9.061788728728532583e-01
3.940319564721008305e+01,6.768534887161429481e+00,-8.202115865751828938e-01
3.726036401617673022e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.667094501569594200e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.241205362084392050e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.977683673094792738e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.622151039410369577e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.068160897218293570e+01,9.323552919650598625e+00,-9.983283431760952009e-01
3.183688342446445319e+01,9.525843384688014837e+00,-9.557477401433377429e-01
3.120475131134712754e+01,9.000410475309891467e+00,-9.919470912194440215e-01
5.012118126462753054e+01,0.000000000000000000e+00,-0.000000000000000000e+00
6.485752919753959134e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.381218449164646955e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.513376321644403788e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.430016482121376242e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.525203290817783142e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.853004442220367665e+01,1.233286554069251295e+01,-9.681375472601114751e-01
4.991831373931170646e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.569656497641631177e+01,6.492593856390335816e+00,-9.232646529237164001e-01
4.050972840475026260e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.366189076378541500e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.886809970383551160e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.114245760158469523e+01,3.806918513196453357e+00,-8.241402178775464327e-01
3.544433371266745070e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.017701061147538155e+01,8.977926939712467913e+00,-1.026474962345512942e+00
4.335678023684945259e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.632889402108772003e+01,5.801771109378035085e+00,-7.059047088766536859e-01
3.717551712518017126e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.407129466676614982e+01,6.826023873476355419e+00,-9.575200172318649727e-01
3.762562984683031431e+01,4.189009437600790697e+00,-9.038198817993877698e-01
3.108464886443978514e+01,1.060364098104891895e+01,-9.442034207230168841e-01
4.356398892468130413e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.425173686732409806e+01,5.711150530028431760e+00,-7.501706416579935199e-01
3.966750049236555498e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.196605640600547105e+01,5.960588522906387965e+00,-7.850848678421078475e-01
3.683589039505977070e+01,6.320037041202378525e+00,-8.981577528897531915e-01
3.683432117322881538e+01,6.966869589466035073e+00,-8.942998838040435716e-01
4.858216218016067955e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.809356821445467745e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.014805170060451189e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.697025179035809828e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.708661519918721439e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.468181718818920700e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.540913044706461932e+01,7.346314405400080183e+00,-9.182790713667466909e-01
3.357096669377924059e+01,7.470596192326140361e+00,-9.662278372332339105e-01
5.223610851030363733e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.358336118731916997e+01,7.287292130092958509e+00,-9.727013463163570739e-01
3.552358097767886136e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.582574643526944413e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.907784133835548346e+01,1.110176605143903927e+01,-9.922368852508333115e-01
3.411068707161177116e+01,6.404081608345244092e+00,-9.835565930421551473e-01
3.522694372191493528e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.702505991006288610e+01,3.598531402183869687e+00,-9.261297192513995302e-01
3.928212935758930513e+01,7.273701309474628118e+00,-8.225894054572528979e-01
5.783336508868958248e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.013293845288691131e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.290183974827888846e+01,5.824240913165339428e+00,-1.017858221906909666e+00
3.999505657695579686e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.036184477157848960e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.799839369816062629e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.021488740344108948e+01,5.697752295253346588e+00,-8.291622187625642404e-01
4.469202512407571959e+01,5.759689244902541638e+00,-7.356879810044091306e-01
2.868189918836895558e+01,1.114295222819233722e+01,-1.004498354638866831e+00
5.294745262147368692e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.858950858984411525e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.504447476892202218e+01,7.286406406676497305e+00,-9.269218322976263691e-01
3.707730668995651513e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.551465122354880322e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.956629847077429218e+01,5.948561039895880143e+00,-8.432703908747963828e-01
4.134095854267495440e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.271959986671671317e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.181679084015735270e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.666825946178052220e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.526522847017329809e+01,6.015613587445747257e+00,-9.200433262829476044e-01
3.266162537378699682e+01,8.178246293472097861e+00,-9.728733984823866310e-01
3.731789136823442732e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.268405187011248358e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.074930893185990044e+01,8.582543165061663260e+00,-1.020228769215062004e+00
3.066680283283459829e+01,8.601438285023178310e+00,-1.022357454629568618e+00
4.093316674108099562e+01,6.264495740699267401e+00,-8.107233676573974979e-01
3.429586241850656592e+01,6.452008804330982450e+00,-9.714841388296394653e-01
3.561500101949390285e+01,8.035301163450153439e+00,-8.923349129025344162e-01
2.991720063338432212e+01,9.459204691011413146e+00,-1.019302188513810270e+00
5.896376138057208749e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.354014655406413681e+01,7.603517976755216345e+00,-9.645263398573795666e-01
6.286120465147372016e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.798764653353156007e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.361912456076198907e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.939287809205239910e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.992524562555716017e+01,6.576329484711073370e+00,-8.222403540680363054e-01
4.502599516512164968e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.135680390048897692e+01,7.404624215496869333e+00,-1.038028258831007911e+00
4.304219131286906475e+01,5.593533475590549031e+00,-7.739840811663937226e-01
4.633606313287234713e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.555843966529283051e+01,6.361406381935751142e+00,-9.318212477208055455e-01
3.128849653651555940e+01,1.022987419222585714e+01,-9.499976626844710559e-01
3.206312274428366749e+01,7.489659299949697591e+00,-1.012509409323361753e+00
4.195988504239122108e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.027713544834478654e+01,4.803533452499461731e+00,-8.356507448733127008e-01
2.933967648331483247e+01,1.126310174729126956e+01,-9.778830056238581037e-01
2.719782818157509752e+01,1.402419465586788583e+01,-9.533731128033496871e-01
3.508585644795603287e+01,7.016672239238962661e+00,-9.361352099161609486e-01
3.220360819109374262e+01,6.598217129678078052e+00,-1.034343152088759821e+00
3.855947203874077189e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.469281701819581798e+01,5.468895370399242672e+00,-7.481875440130908439e-01
3.464887989068417795e+01,5.650080554461053062e+00,-9.624355577775302040e-01
3.169734270583366964e+01,8.981170949533797909e+00,-9.771387497284654833e-01
3.784709604364807234e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.216116369122234886e+01,7.185068155285389224e+00,-7.556088736071659984e-01
4.608620161433627516e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.955383090629965537e+01,1.002179220818236161e+01,-1.012798667541410236e+00
3.428417234463990582e+01,7.202172349359307724e+00,-9.553008919752440375e-01
3.762283871521501766e+01,4.819942580574259949e+00,-8.882890774330221006e-01
3.541217347155257755e+01,7.082631634611399107e+00,-9.282469251039232594e-01
4.235877189773464835e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.367823198993101386e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.393961027850365753e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.415512159235221645e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.191066504874565624e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.324836226526641525e+01,1.370324646690383563e+00,-8.393440767543930425e-01
4.886580280387582320e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.925242872981343112e+01,1.108038446412860445e+01,-9.870458474879036936e-01
4.339542480835924465e+01,2.225627115100629272e+00,-8.177923254952771392e-01
3.433871394064953364e+01,7.234269587029412030e+00,-9.368495294464304068e-01
3.805507673721493944e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.375146573340124689e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.614926110160558892e+01,6.943563917685496634e+00,-9.004873429825814846e-01
4.512836665046862095e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.397191063828856983e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.343069026291608736e+01,6.110798736172682766e+00,-1.012335484804377073e+00
4.063539187315544154e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.377830436913985324e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.356680244340736508e+01,1.709013216033298477e+01,-9.701672793921932714e-01
5.113180647468227846e+01,1.096380499755865573e-01,-7.345905784101822711e-01
4.262960713483040820e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.308935003748950976e+01,6.229541787738434699e+00,-7.615077912683821948e-01
3.665645436919089661e+01,0.000000000000000000e+00,-0.000000000000000000e+00
6.269482843956740936e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.112428258385619273e+01,5.491534622383647424e+00,-7.974002466820196977e-01
4.926721332374470563e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.344680146159185341e+01,6.127042257464897723e+00,-1.011362194146021798e+00
4.067330137898632358e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.406601461732058311e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.109160293542415587e+01,8.249302839008381127e+00,-1.019714872779874826e+00
5.294433130176699365e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.339377619030516797e+01,6.412223873366981408e+00,-7.613475838483120262e-01
4.634212931582986528e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.891615455615571761e+01,6.815310363032480723e+00,-8.304342886218970543e-01
3.719383463732530259e+01,5.305480828605829480e+00,-8.878559199046833772e-01
4.927214927667533573e+01,5.425797192524051127e+00,-6.650816951753967254e-01
3.814778210501260958e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.418425169056087043e+01,0.000000000000000000e+00,-0.000000000000000000e+00
6.326541280823202129e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.703965254484241143e+01,4.086597092831390832e+00,-9.137689773242412272e-01
2.895717333906591051e+01,1.184204792852503552e+01,-9.708069400674654847e-01
3.775593825578120288e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.249078644550173323e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.615362143652329507e+01,5.545272600830382093e-01,-1.026620642926557414e+00
4.301037504857609406e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.439529467525065343e+01,6.555172435230287142e+00,-9.497769298224247869e-01
5.392540275224845914e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.545666000725674394e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.849872160312190061e+01,3.100999046493747802e+00,-9.036024898198684596e-01
4.989292747855139964e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.216980043787300048e+01,4.819287622033922247e+00,-7.821217433998847168e-01
3.505115036421245378e+01,6.582354100675037678e+00,-9.481416601225318708e-01
4.430103284359678639e+01,5.038155541799782533e+00,-7.614924454631636364e-01
4.342898230029790341e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.876840761171014549e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.300130974252012095e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.226470851218741842e+01,8.466948225965849062e+00,-9.758936620477240975e-01
4.896789643852322627e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.232868725762806150e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.242421485938945835e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.207910061365293330e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.362765362748150011e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.497516805041796317e+01,1.372963352719743746e+01,-1.050012524067500674e+00
3.436184929837397561e+01,6.883300402662452910e+00,-9.597410529686679626e-01
4.087861640141342434e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.004445423996173048e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.902984370858977670e+01,1.084550698911822053e+01,-1.002704874125642354e+00
3.646892731118622777e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.859271207865501196e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.458199836156862261e+01,8.080739834380874786e-02,-8.431603635208499981e-01
4.213858491289379060e+01,5.837636347394956182e+00,-7.944265982974774154e-01
3.562057193678487721e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.966644177974991692e+01,1.078346562615196902e+01,-9.832796046537111145e-01
4.350816681983349099e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.936912172664727194e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.901925755615310720e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.751402397716667281e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.088111620098274557e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.206978606027506373e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.162231706117552932e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.636121251485026562e+01,6.421326196488753801e+00,-8.921955167547133136e-01
4.755604482097069763e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.773524598048286549e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.777280369495316847e+01,1.204850318912903795e+01,-1.004773226650094609e+00
3.321821327169980265e+01,7.158883780546192455e+00,-9.872592701492539646e-01
2.890164954497146610e+01,1.179583119155964432e+01,-9.742710891104247040e-01
